,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
58,53.0,13.0,2.0,16.0,7.0,4.0,5.0,9.0,9.0,11.0,21.0,6.0,18.0,3.0,3.0,29.0,7.0,7.0,26.0,12.0,11.0,31.0,34.0,10.0,30.0,7.0,8.0,27.0,23.0,6.0,3.0,15.0,42.0,10.0,4.0,12.0,22.0,12.0,60.0,22.0,18.0,9.0,26.0,33.0,2.0,7.0,23.0,6.0,9.0,5.0,8.0,11.0,27.0,2.0,49.0,29.0,24.0,8.0,1.0,46.0,18.0,39.0,4.0,21.0,14.0,14.0,23.0,20.0,6.0,4.0,1.0,7.0,3.0,59.0,26.0,5.0,8.0,15.0,30.0,17.0,22.0,48.0,30.0,17.0,28.0,24.0,10.0,8.0,21.0,3.0,3.0,12.0,29.0,4.0,10.0,29.0,3.0,58.0,2.0,16.0,6.0,11.0,15.0,44.0,12.0,8.0,11.0,5.0,37.0,1.0,15.0,49.0,21.0,21.0,23.0,6.0,16.0,1.0,22.0,10.0,3.0,2.0,6.0,16.0,24.0,27.0,20.0,21.0,5.0,6.0,2.0,37.0,73.0,1.0,64.0,16.0,40.0,9.0,40.0,23.0,19.0,4.0,10.0,24.0,2.0,14.0,17.0,23.0,39.0,34.0,20.0,15.0,12.0,5.0,9.0,48.0,41.0,16.0,7.0,36.0,22.0,13.0,7.0,41.0,16.0,30.0,20.0,13.0,23.0,48.0,20.0,9.0,10.0,29.0,9.0,62.0,14.0,7.0,12.0,26.0,35.0,2.0,2.0,17.0,109.0,16.0,9.0,11.0,10.0,10.0,10.0,5.0,10.0,11.0,6.0,22.0,13.0,25.0,28.0,26.0
59,14.0,8.0,20.0,17.0,18.0,4.0,24.0,23.0,9.0,10.0,12.0,6.0,16.0,27.0,13.0,6.0,14.0,13.0,2.0,64.0,3.0,5.0,23.0,12.0,3.0,5.0,1.0,14.0,17.0,16.0,19.0,3.0,2.0,5.0,12.0,20.0,6.0,6.0,19.0,3.0,7.0,9.0,2.0,11.0,15.0,7.0,6.0,38.0,37.0,10.0,42.0,4.0,8.0,7.0,2.0,3.0,48.0,44.0,20.0,8.0,34.0,62.0,14.0,9.0,12.0,24.0,43.0,13.0,5.0,13.0,2.0,36.0,10.0,7.0,15.0,20.0,61.0,7.0,28.0,27.0,24.0,9.0,38.0,1.0,7.0,14.0,88.0,2.0,23.0,15.0,8.0,9.0,51.0,7.0,11.0,12.0,19.0,18.0,1.0,29.0,1.0,5.0,2.0,5.0,29.0,23.0,13.0,22.0,3.0,8.0,11.0,20.0,34.0,8.0,8.0,13.0,11.0,10.0,17.0,12.0,11.0,6.0,2.0,15.0,7.0,6.0,26.0,11.0,6.0,11.0,21.0,26.0,2.0,6.0,11.0,28.0,3.0,39.0,1.0,19.0,18.0,10.0,10.0,3.0,16.0,15.0,12.0,10.0,14.0,2.0,18.0,31.0,11.0,24.0,43.0,9.0,22.0,8.0,36.0,3.0,6.0,2.0,5.0,6.0,4.0,34.0,8.0,57.0,72.0,56.0,28.0,11.0,7.0,15.0,33.0,6.0,41.0,46.0,10.0,7.0,15.0,37.0,38.0,18.0,8.0,3.0,13.0,3.0,15.0,22.0,98.0,4.0,48.0,12.0,5.0,59.0,32.0,21.0,6.0,5.0
60,14.0,41.0,17.0,8.0,9.0,23.0,23.0,30.0,11.0,5.0,44.0,32.0,3.0,15.0,13.0,11.0,14.0,36.0,70.0,7.0,13.0,22.0,7.0,5.0,2.0,14.0,28.0,16.0,3.0,3.0,7.0,22.0,12.0,3.0,10.0,25.0,21.0,21.0,49.0,7.0,6.0,98.0,15.0,20.0,3.0,1.0,14.0,10.0,28.0,36.0,2.0,6.0,13.0,49.0,19.0,7.0,8.0,10.0,5.0,2.0,4.0,2.0,8.0,36.0,38.0,18.0,4.0,7.0,10.0,8.0,3.0,16.0,37.0,33.0,12.0,30.0,19.0,16.0,2.0,12.0,3.0,35.0,1.0,7.0,14.0,4.0,10.0,11.0,5.0,35.0,12.0,35.0,49.0,28.0,7.0,42.0,20.0,31.0,17.0,36.0,1.0,32.0,18.0,10.0,18.0,6.0,7.0,8.0,36.0,2.0,20.0,13.0,48.0,34.0,18.0,4.0,16.0,29.0,39.0,41.0,39.0,17.0,3.0,15.0,27.0,26.0,7.0,22.0,12.0,8.0,12.0,19.0,16.0,61.0,10.0,11.0,3.0,9.0,15.0,1.0,12.0,36.0,8.0,6.0,23.0,3.0,10.0,37.0,8.0,6.0,5.0,20.0,3.0,31.0,2.0,16.0,6.0,58.0,28.0,39.0,2.0,21.0,18.0,28.0,21.0,8.0,3.0,12.0,1.0,27.0,45.0,9.0,14.0,11.0,14.0,14.0,45.0,21.0,6.0,7.0,17.0,41.0,7.0,4.0,21.0,7.0,4.0,7.0,9.0,3.0,39.0,7.0,5.0,46.0,7.0,22.0,9.0,18.0,28.0,12.0
61,12.0,34.0,11.0,19.0,24.0,12.0,78.0,6.0,5.0,16.0,5.0,5.0,3.0,8.0,7.0,60.0,16.0,20.0,24.0,23.0,10.0,6.0,16.0,10.0,24.0,21.0,16.0,20.0,2.0,13.0,11.0,33.0,9.0,55.0,8.0,6.0,38.0,24.0,19.0,32.0,8.0,10.0,43.0,22.0,33.0,15.0,16.0,8.0,8.0,2.0,15.0,19.0,52.0,4.0,3.0,3.0,26.0,11.0,3.0,17.0,23.0,7.0,11.0,34.0,15.0,34.0,14.0,2.0,7.0,10.0,3.0,6.0,7.0,16.0,30.0,7.0,16.0,29.0,25.0,3.0,2.0,2.0,11.0,30.0,15.0,23.0,15.0,47.0,31.0,8.0,17.0,12.0,5.0,11.0,50.0,29.0,28.0,8.0,3.0,44.0,32.0,28.0,6.0,9.0,1.0,20.0,29.0,1.0,10.0,22.0,7.0,39.0,15.0,8.0,3.0,7.0,49.0,25.0,5.0,9.0,15.0,33.0,40.0,3.0,8.0,25.0,25.0,16.0,32.0,4.0,11.0,30.0,2.0,8.0,20.0,28.0,9.0,1.0,12.0,4.0,1.0,25.0,2.0,18.0,1.0,11.0,3.0,33.0,32.0,4.0,5.0,29.0,6.0,15.0,6.0,6.0,13.0,11.0,4.0,8.0,12.0,6.0,12.0,5.0,14.0,18.0,69.0,30.0,19.0,7.0,8.0,11.0,31.0,16.0,19.0,7.0,9.0,2.0,24.0,29.0,41.0,9.0,4.0,15.0,33.0,21.0,9.0,5.0,41.0,55.0,5.0,24.0,14.0,3.0,24.0,43.0,4.0,29.0,1.0,12.0
62,5.0,36.0,31.0,4.0,43.0,5.0,41.0,4.0,24.0,27.0,15.0,4.0,11.0,11.0,7.0,8.0,15.0,10.0,40.0,16.0,7.0,23.0,17.0,6.0,4.0,32.0,25.0,5.0,9.0,5.0,26.0,11.0,23.0,16.0,19.0,6.0,4.0,9.0,19.0,25.0,5.0,20.0,12.0,7.0,12.0,69.0,23.0,32.0,15.0,37.0,14.0,52.0,34.0,17.0,48.0,12.0,12.0,34.0,7.0,7.0,5.0,3.0,55.0,16.0,29.0,7.0,18.0,5.0,23.0,1.0,11.0,10.0,89.0,16.0,6.0,6.0,3.0,16.0,26.0,2.0,22.0,11.0,2.0,11.0,21.0,19.0,40.0,7.0,41.0,8.0,28.0,12.0,9.0,3.0,4.0,85.0,15.0,5.0,28.0,17.0,3.0,23.0,24.0,12.0,22.0,19.0,10.0,26.0,21.0,1.0,15.0,5.0,13.0,4.0,3.0,8.0,13.0,22.0,10.0,26.0,9.0,3.0,13.0,54.0,47.0,6.0,7.0,89.0,20.0,6.0,12.0,17.0,13.0,38.0,3.0,12.0,5.0,12.0,25.0,28.0,27.0,44.0,45.0,4.0,35.0,37.0,15.0,1.0,31.0,9.0,16.0,16.0,12.0,20.0,17.0,38.0,12.0,15.0,29.0,27.0,3.0,25.0,11.0,14.0,29.0,23.0,3.0,2.0,12.0,10.0,10.0,5.0,18.0,50.0,15.0,14.0,14.0,54.0,3.0,8.0,4.0,14.0,16.0,21.0,2.0,27.0,44.0,11.0,16.0,11.0,25.0,64.0,8.0,14.0,17.0,31.0,13.0,8.0,9.0,43.0
63,72.0,24.0,27.0,8.0,22.0,14.0,12.0,4.0,29.0,26.0,8.0,28.0,13.0,4.0,5.0,27.0,6.0,5.0,41.0,3.0,40.0,47.0,7.0,4.0,3.0,29.0,20.0,34.0,19.0,15.0,7.0,19.0,36.0,9.0,5.0,1.0,2.0,44.0,4.0,39.0,7.0,40.0,21.0,64.0,4.0,9.0,7.0,5.0,10.0,5.0,9.0,56.0,6.0,26.0,50.0,7.0,17.0,44.0,13.0,10.0,4.0,20.0,10.0,17.0,85.0,30.0,22.0,13.0,3.0,20.0,2.0,23.0,43.0,51.0,23.0,12.0,18.0,9.0,4.0,4.0,16.0,7.0,2.0,8.0,8.0,1.0,4.0,9.0,5.0,27.0,8.0,13.0,2.0,2.0,5.0,17.0,11.0,3.0,27.0,15.0,15.0,29.0,42.0,10.0,4.0,8.0,21.0,4.0,14.0,13.0,18.0,13.0,10.0,9.0,12.0,10.0,1.0,8.0,20.0,1.0,4.0,19.0,50.0,30.0,9.0,41.0,5.0,35.0,1.0,9.0,36.0,16.0,6.0,7.0,3.0,28.0,10.0,6.0,3.0,27.0,32.0,5.0,14.0,10.0,7.0,15.0,30.0,5.0,12.0,10.0,29.0,12.0,6.0,1.0,5.0,4.0,3.0,1.0,2.0,2.0,23.0,18.0,92.0,4.0,24.0,3.0,8.0,16.0,19.0,7.0,24.0,14.0,8.0,17.0,9.0,5.0,13.0,5.0,2.0,5.0,6.0,24.0,6.0,55.0,34.0,10.0,8.0,19.0,3.0,14.0,56.0,11.0,2.0,13.0,9.0,14.0,16.0,4.0,12.0,2.0
64,45.0,3.0,9.0,2.0,39.0,46.0,10.0,6.0,7.0,2.0,35.0,19.0,15.0,5.0,7.0,24.0,10.0,44.0,29.0,29.0,25.0,2.0,6.0,6.0,51.0,4.0,8.0,4.0,13.0,4.0,32.0,1.0,38.0,17.0,10.0,9.0,10.0,7.0,15.0,4.0,2.0,22.0,8.0,13.0,5.0,44.0,15.0,6.0,4.0,11.0,20.0,4.0,12.0,6.0,43.0,2.0,54.0,13.0,17.0,10.0,4.0,5.0,6.0,9.0,27.0,22.0,4.0,2.0,10.0,43.0,5.0,15.0,2.0,30.0,3.0,1.0,6.0,17.0,19.0,3.0,23.0,15.0,99.0,38.0,11.0,2.0,3.0,36.0,5.0,12.0,9.0,34.0,31.0,4.0,4.0,23.0,31.0,30.0,40.0,37.0,27.0,4.0,5.0,11.0,7.0,13.0,11.0,7.0,38.0,12.0,26.0,12.0,26.0,41.0,65.0,27.0,28.0,28.0,22.0,4.0,12.0,28.0,36.0,13.0,11.0,27.0,4.0,20.0,12.0,12.0,17.0,62.0,12.0,15.0,13.0,7.0,20.0,8.0,14.0,20.0,18.0,41.0,36.0,16.0,24.0,6.0,11.0,4.0,8.0,53.0,26.0,24.0,7.0,1.0,13.0,39.0,22.0,6.0,16.0,2.0,1.0,9.0,13.0,4.0,32.0,15.0,25.0,11.0,29.0,24.0,5.0,16.0,4.0,30.0,4.0,33.0,29.0,56.0,17.0,6.0,10.0,9.0,3.0,11.0,7.0,8.0,21.0,7.0,7.0,5.0,14.0,41.0,7.0,5.0,6.0,5.0,1.0,38.0,28.0,2.0
65,38.0,9.0,22.0,7.0,2.0,3.0,3.0,11.0,4.0,25.0,3.0,11.0,66.0,3.0,27.0,9.0,2.0,40.0,6.0,10.0,24.0,20.0,26.0,55.0,16.0,19.0,11.0,6.0,1.0,20.0,4.0,31.0,10.0,4.0,33.0,14.0,8.0,22.0,17.0,10.0,12.0,7.0,18.0,5.0,28.0,5.0,6.0,21.0,11.0,25.0,19.0,21.0,27.0,23.0,18.0,28.0,7.0,59.0,1.0,2.0,51.0,26.0,8.0,13.0,29.0,1.0,17.0,47.0,25.0,10.0,25.0,3.0,16.0,9.0,17.0,5.0,10.0,13.0,38.0,5.0,24.0,19.0,18.0,8.0,6.0,15.0,7.0,43.0,21.0,5.0,25.0,8.0,2.0,55.0,11.0,4.0,25.0,63.0,7.0,4.0,5.0,42.0,15.0,15.0,26.0,15.0,7.0,15.0,6.0,4.0,15.0,68.0,41.0,5.0,10.0,15.0,10.0,16.0,9.0,49.0,1.0,1.0,9.0,10.0,2.0,14.0,6.0,48.0,27.0,60.0,8.0,4.0,2.0,7.0,17.0,31.0,17.0,8.0,42.0,20.0,15.0,4.0,11.0,11.0,58.0,3.0,31.0,27.0,21.0,4.0,14.0,29.0,3.0,16.0,17.0,14.0,25.0,8.0,25.0,18.0,27.0,11.0,3.0,10.0,4.0,42.0,34.0,67.0,25.0,18.0,1.0,15.0,20.0,17.0,1.0,4.0,100.0,17.0,72.0,40.0,9.0,21.0,63.0,2.0,3.0,5.0,33.0,41.0,21.0,1.0,41.0,28.0,12.0,70.0,20.0,2.0,9.0,7.0,43.0,4.0
66,7.0,1.0,9.0,6.0,8.0,19.0,10.0,54.0,19.0,14.0,5.0,9.0,15.0,3.0,2.0,17.0,13.0,60.0,55.0,1.0,8.0,21.0,10.0,56.0,2.0,13.0,8.0,7.0,19.0,43.0,13.0,4.0,9.0,6.0,10.0,29.0,5.0,18.0,15.0,51.0,6.0,23.0,107.0,18.0,32.0,5.0,1.0,15.0,9.0,33.0,3.0,1.0,20.0,12.0,43.0,47.0,17.0,19.0,15.0,8.0,19.0,18.0,11.0,15.0,6.0,8.0,7.0,9.0,2.0,4.0,4.0,9.0,35.0,19.0,32.0,8.0,5.0,25.0,3.0,16.0,4.0,11.0,38.0,58.0,8.0,7.0,8.0,10.0,20.0,12.0,15.0,7.0,14.0,22.0,2.0,19.0,33.0,29.0,43.0,46.0,9.0,9.0,1.0,30.0,5.0,47.0,10.0,4.0,18.0,14.0,3.0,30.0,22.0,49.0,1.0,11.0,5.0,17.0,30.0,9.0,7.0,8.0,34.0,2.0,46.0,2.0,14.0,9.0,15.0,27.0,6.0,41.0,37.0,35.0,2.0,4.0,20.0,68.0,4.0,24.0,70.0,10.0,9.0,42.0,17.0,2.0,50.0,2.0,3.0,3.0,3.0,20.0,21.0,3.0,78.0,7.0,8.0,16.0,4.0,16.0,18.0,10.0,32.0,25.0,25.0,13.0,30.0,22.0,23.0,5.0,23.0,17.0,17.0,22.0,20.0,4.0,3.0,41.0,10.0,8.0,2.0,5.0,7.0,32.0,13.0,11.0,16.0,6.0,17.0,2.0,9.0,1.0,20.0,9.0,6.0,6.0,17.0,30.0,15.0,28.0
67,6.0,41.0,52.0,40.0,12.0,30.0,8.0,29.0,4.0,21.0,13.0,7.0,10.0,14.0,7.0,3.0,14.0,8.0,15.0,4.0,24.0,31.0,37.0,14.0,8.0,33.0,1.0,6.0,18.0,42.0,25.0,9.0,20.0,47.0,2.0,13.0,22.0,26.0,8.0,10.0,13.0,17.0,12.0,10.0,48.0,4.0,8.0,3.0,8.0,8.0,53.0,4.0,8.0,5.0,1.0,18.0,8.0,7.0,6.0,2.0,17.0,24.0,6.0,14.0,9.0,1.0,4.0,12.0,36.0,9.0,29.0,5.0,1.0,18.0,11.0,17.0,14.0,8.0,24.0,56.0,37.0,23.0,8.0,21.0,25.0,20.0,2.0,53.0,38.0,6.0,29.0,15.0,9.0,4.0,20.0,63.0,4.0,32.0,11.0,4.0,10.0,14.0,4.0,20.0,13.0,1.0,25.0,3.0,9.0,16.0,26.0,57.0,5.0,25.0,12.0,4.0,13.0,6.0,1.0,4.0,17.0,8.0,24.0,15.0,3.0,10.0,14.0,2.0,2.0,51.0,7.0,15.0,21.0,3.0,43.0,15.0,3.0,16.0,32.0,11.0,8.0,23.0,1.0,4.0,6.0,30.0,27.0,8.0,3.0,31.0,19.0,13.0,24.0,10.0,31.0,28.0,55.0,53.0,14.0,2.0,15.0,21.0,25.0,11.0,27.0,24.0,42.0,7.0,19.0,12.0,6.0,2.0,3.0,15.0,50.0,12.0,16.0,27.0,5.0,22.0,14.0,6.0,35.0,10.0,10.0,45.0,3.0,5.0,8.0,4.0,13.0,18.0,59.0,20.0,28.0,2.0,1.0,5.0,3.0,2.0
68,14.0,96.0,18.0,4.0,14.0,5.0,10.0,28.0,11.0,1.0,37.0,18.0,41.0,1.0,4.0,12.0,47.0,10.0,15.0,35.0,32.0,41.0,25.0,34.0,13.0,56.0,7.0,5.0,20.0,6.0,13.0,2.0,2.0,12.0,9.0,13.0,5.0,18.0,4.0,10.0,18.0,28.0,10.0,6.0,1.0,19.0,9.0,31.0,8.0,3.0,72.0,26.0,40.0,11.0,6.0,41.0,19.0,33.0,30.0,52.0,4.0,16.0,16.0,5.0,18.0,3.0,19.0,3.0,19.0,10.0,2.0,30.0,12.0,8.0,29.0,27.0,34.0,7.0,1.0,25.0,11.0,7.0,4.0,27.0,14.0,16.0,44.0,41.0,16.0,4.0,5.0,27.0,12.0,12.0,17.0,2.0,54.0,123.0,26.0,17.0,24.0,9.0,11.0,3.0,17.0,13.0,6.0,12.0,4.0,18.0,3.0,20.0,23.0,5.0,17.0,42.0,11.0,5.0,9.0,3.0,2.0,42.0,20.0,36.0,51.0,11.0,11.0,37.0,46.0,42.0,13.0,35.0,58.0,4.0,5.0,44.0,2.0,6.0,14.0,5.0,15.0,18.0,20.0,8.0,6.0,43.0,55.0,6.0,15.0,45.0,7.0,24.0,12.0,2.0,5.0,3.0,48.0,45.0,17.0,4.0,7.0,9.0,29.0,2.0,63.0,9.0,4.0,7.0,59.0,16.0,30.0,15.0,64.0,12.0,31.0,2.0,10.0,26.0,17.0,23.0,4.0,15.0,26.0,55.0,3.0,11.0,2.0,23.0,22.0,17.0,15.0,33.0,5.0,3.0,27.0,2.0,7.0,25.0,37.0,21.0
69,23.0,1.0,19.0,2.0,9.0,27.0,20.0,15.0,8.0,16.0,4.0,4.0,2.0,59.0,1.0,1.0,12.0,3.0,5.0,7.0,37.0,14.0,8.0,29.0,3.0,9.0,22.0,2.0,50.0,3.0,2.0,32.0,21.0,3.0,8.0,5.0,26.0,45.0,32.0,24.0,1.0,10.0,11.0,20.0,9.0,2.0,64.0,27.0,13.0,2.0,8.0,20.0,65.0,1.0,10.0,10.0,1.0,25.0,24.0,1.0,1.0,28.0,17.0,2.0,4.0,24.0,30.0,55.0,46.0,28.0,2.0,25.0,2.0,2.0,98.0,4.0,17.0,47.0,10.0,5.0,40.0,2.0,3.0,12.0,13.0,2.0,49.0,37.0,28.0,45.0,15.0,33.0,9.0,34.0,2.0,8.0,4.0,8.0,1.0,33.0,38.0,16.0,21.0,9.0,36.0,10.0,23.0,12.0,7.0,14.0,9.0,4.0,6.0,3.0,10.0,17.0,53.0,19.0,25.0,3.0,14.0,11.0,8.0,17.0,51.0,25.0,7.0,22.0,14.0,6.0,2.0,2.0,14.0,13.0,14.0,18.0,13.0,11.0,22.0,18.0,7.0,28.0,29.0,6.0,16.0,19.0,18.0,17.0,18.0,9.0,4.0,3.0,7.0,9.0,5.0,4.0,20.0,15.0,3.0,6.0,45.0,7.0,14.0,18.0,33.0,19.0,64.0,31.0,36.0,4.0,31.0,5.0,42.0,2.0,24.0,18.0,14.0,19.0,24.0,12.0,19.0,6.0,1.0,18.0,94.0,44.0,21.0,10.0,21.0,18.0,1.0,28.0,28.0,9.0,6.0,37.0,4.0,21.0,20.0,3.0
70,47.0,16.0,7.0,24.0,11.0,1.0,6.0,32.0,1.0,22.0,35.0,22.0,3.0,10.0,7.0,64.0,5.0,13.0,9.0,46.0,23.0,35.0,57.0,2.0,14.0,19.0,7.0,62.0,17.0,25.0,47.0,3.0,17.0,3.0,6.0,13.0,4.0,11.0,53.0,7.0,9.0,24.0,7.0,4.0,2.0,26.0,4.0,8.0,3.0,13.0,6.0,6.0,9.0,4.0,3.0,29.0,4.0,1.0,42.0,4.0,2.0,8.0,21.0,22.0,20.0,10.0,5.0,7.0,20.0,36.0,32.0,15.0,3.0,63.0,25.0,4.0,17.0,3.0,31.0,8.0,4.0,40.0,12.0,30.0,1.0,1.0,24.0,5.0,16.0,36.0,3.0,6.0,5.0,9.0,4.0,48.0,28.0,16.0,9.0,65.0,2.0,31.0,10.0,55.0,13.0,5.0,6.0,21.0,16.0,6.0,77.0,35.0,11.0,17.0,11.0,1.0,24.0,16.0,5.0,13.0,10.0,6.0,39.0,16.0,4.0,14.0,2.0,24.0,2.0,7.0,2.0,2.0,37.0,53.0,42.0,4.0,17.0,6.0,3.0,28.0,11.0,77.0,16.0,22.0,4.0,7.0,3.0,13.0,7.0,20.0,6.0,3.0,26.0,53.0,18.0,6.0,33.0,15.0,42.0,8.0,2.0,19.0,2.0,15.0,18.0,24.0,9.0,14.0,18.0,29.0,2.0,2.0,7.0,13.0,4.0,7.0,5.0,13.0,16.0,5.0,6.0,14.0,12.0,7.0,4.0,26.0,8.0,14.0,18.0,22.0,16.0,28.0,10.0,2.0,25.0,27.0,19.0,12.0,14.0,15.0
71,1.0,10.0,25.0,39.0,8.0,3.0,18.0,23.0,4.0,11.0,22.0,14.0,9.0,15.0,1.0,27.0,19.0,21.0,1.0,31.0,8.0,29.0,29.0,19.0,2.0,6.0,3.0,13.0,16.0,12.0,12.0,2.0,14.0,22.0,50.0,5.0,8.0,3.0,48.0,22.0,41.0,12.0,17.0,20.0,8.0,9.0,4.0,9.0,6.0,12.0,27.0,96.0,27.0,7.0,10.0,12.0,16.0,6.0,14.0,33.0,16.0,10.0,5.0,47.0,19.0,8.0,28.0,6.0,26.0,61.0,1.0,9.0,8.0,6.0,9.0,26.0,4.0,39.0,8.0,1.0,5.0,53.0,22.0,96.0,8.0,11.0,9.0,32.0,23.0,8.0,10.0,10.0,62.0,12.0,26.0,7.0,11.0,2.0,7.0,16.0,15.0,15.0,8.0,6.0,33.0,1.0,42.0,4.0,15.0,7.0,17.0,6.0,18.0,10.0,43.0,5.0,17.0,49.0,17.0,10.0,27.0,3.0,52.0,79.0,36.0,15.0,24.0,26.0,2.0,3.0,26.0,16.0,14.0,5.0,46.0,41.0,10.0,25.0,43.0,13.0,2.0,24.0,1.0,83.0,1.0,17.0,21.0,9.0,8.0,7.0,20.0,17.0,5.0,5.0,35.0,9.0,50.0,2.0,3.0,37.0,6.0,20.0,19.0,24.0,48.0,25.0,9.0,50.0,3.0,5.0,5.0,6.0,29.0,71.0,2.0,34.0,5.0,13.0,6.0,33.0,10.0,1.0,39.0,15.0,38.0,8.0,6.0,23.0,2.0,8.0,2.0,12.0,20.0,18.0,9.0,31.0,7.0,66.0,4.0,2.0
72,2.0,21.0,15.0,11.0,26.0,3.0,4.0,21.0,11.0,17.0,4.0,8.0,4.0,17.0,59.0,10.0,30.0,4.0,18.0,59.0,44.0,5.0,8.0,5.0,1.0,23.0,26.0,18.0,4.0,24.0,2.0,5.0,8.0,8.0,63.0,13.0,9.0,21.0,29.0,25.0,73.0,14.0,9.0,56.0,14.0,15.0,3.0,2.0,16.0,3.0,5.0,31.0,14.0,5.0,21.0,5.0,41.0,5.0,10.0,30.0,29.0,4.0,18.0,10.0,5.0,32.0,39.0,2.0,2.0,19.0,114.0,4.0,2.0,29.0,15.0,28.0,14.0,58.0,19.0,36.0,6.0,44.0,3.0,3.0,9.0,34.0,18.0,39.0,12.0,11.0,13.0,15.0,12.0,51.0,8.0,36.0,9.0,3.0,17.0,2.0,3.0,7.0,14.0,10.0,5.0,33.0,8.0,7.0,12.0,23.0,6.0,2.0,12.0,54.0,11.0,17.0,11.0,4.0,27.0,36.0,8.0,9.0,9.0,2.0,6.0,4.0,3.0,7.0,20.0,5.0,9.0,2.0,7.0,12.0,7.0,10.0,8.0,6.0,4.0,54.0,18.0,7.0,68.0,1.0,21.0,1.0,20.0,13.0,2.0,6.0,1.0,5.0,28.0,5.0,10.0,103.0,5.0,6.0,2.0,66.0,3.0,34.0,23.0,4.0,25.0,2.0,36.0,2.0,72.0,1.0,46.0,19.0,16.0,8.0,3.0,55.0,8.0,19.0,31.0,5.0,14.0,5.0,56.0,7.0,3.0,9.0,6.0,17.0,14.0,5.0,2.0,9.0,40.0,23.0,8.0,2.0,26.0,20.0,10.0,1.0
73,10.0,3.0,8.0,22.0,2.0,28.0,10.0,4.0,11.0,16.0,2.0,3.0,29.0,35.0,3.0,20.0,9.0,61.0,16.0,5.0,42.0,32.0,2.0,3.0,24.0,1.0,40.0,16.0,9.0,24.0,4.0,7.0,6.0,31.0,2.0,5.0,3.0,14.0,3.0,7.0,33.0,11.0,17.0,4.0,30.0,23.0,9.0,18.0,9.0,44.0,8.0,14.0,38.0,14.0,18.0,9.0,12.0,19.0,6.0,12.0,16.0,3.0,6.0,28.0,26.0,9.0,6.0,9.0,23.0,4.0,24.0,16.0,12.0,46.0,30.0,52.0,5.0,31.0,12.0,18.0,17.0,4.0,11.0,28.0,17.0,23.0,3.0,4.0,20.0,27.0,45.0,7.0,18.0,9.0,4.0,3.0,73.0,8.0,8.0,18.0,19.0,21.0,24.0,23.0,15.0,15.0,7.0,3.0,7.0,19.0,6.0,57.0,10.0,15.0,5.0,47.0,22.0,3.0,23.0,2.0,61.0,36.0,11.0,3.0,11.0,16.0,10.0,8.0,12.0,1.0,28.0,3.0,9.0,38.0,37.0,9.0,3.0,21.0,43.0,12.0,5.0,14.0,21.0,23.0,14.0,47.0,5.0,21.0,3.0,13.0,14.0,30.0,2.0,4.0,28.0,5.0,3.0,6.0,35.0,13.0,3.0,37.0,7.0,8.0,7.0,33.0,2.0,24.0,46.0,9.0,3.0,23.0,4.0,4.0,38.0,11.0,56.0,32.0,34.0,11.0,8.0,1.0,24.0,10.0,29.0,45.0,3.0,25.0,5.0,5.0,5.0,2.0,4.0,16.0,10.0,15.0,14.0,6.0,5.0,3.0
